Timestamp,Source IP,Destination IP,Source Port,Destination Port,Packet Size (bytes),Packet Rate (pps),Connection Duration (seconds),Protocol,Request Type,Anomaly Score,Attack Type
2023-10-01 22:15:03.285164258,177.190.22.4,58.113.160.102,28296,3389,1024,115,11,SCTP,PATCH,0.75,Botnet
2023-10-01 16:13:40.121006050,4.148.164.43,152.181.200.71,38838,254,128,144,10,TCP,PATCH,0.32,Botnet
2023-10-01 18:13:37.600880044,47.167.68.99,49.98.200.177,58972,110,768,387,17,IGMP,POST,0.72,Normal
2023-10-02 05:58:41.156057802,8.22.53.7,93.30.68.23,13594,22,768,179,3,UDP,SYN,0.49,Normal
2023-10-01 23:28:16.944847242,186.203.172.248,245.29.209.59,45051,139,512,299,4,ICMP,SYN,0.46,Normal
2023-10-02 11:54:35.983799189,176.216.75.50,233.1.49.143,4326,25,64,108,22,SCTP,POST,0.24,Botnet
2023-10-01 23:08:41.846092304,222.222.217.114,20.246.46.32,1158,21,1024,265,24,ICMP,SYN,0.32,Normal
2023-10-02 09:24:02.412120606,210.135.94.45,186.115.107.90,53683,3306,2048,477,27,SCTP,ACK,0.81,Botnet
2023-10-02 02:15:54.407720386,230.132.211.36,159.151.197.219,8963,25,128,319,17,ICMP,PUT,0.35,Normal
2023-10-01 21:50:08.490424521,221.17.165.50,125.31.27.98,28604,443,4096,398,9,ICMP,PATCH,0.49,Normal
2023-10-02 03:40:26.341317065,132.18.119.245,223.56.167.24,11748,3389,128,435,1,SCTP,GET,0.56,Normal
2023-10-01 17:52:36.097804890,110.37.7.238,216.72.136.138,8512,23,256,247,14,TCP,PATCH,0.07,Normal
2023-10-01 15:14:07.302365118,167.136.158.48,160.42.81.13,52375,139,4096,372,9,UDP,SYN,0.35,Normal
2023-10-02 03:09:41.609080454,117.219.49.131,180.69.145.66,63850,8080,2048,103,8,IGMP,GET,0.15,Normal
2023-10-02 09:32:58.118905945,235.175.141.247,234.173.140.4,7842,443,1024,450,1,ICMP,GET,0.38,Normal
2023-10-02 00:02:59.288964448,60.124.232.185,68.141.110.128,1808,139,2048,390,2,UDP,PUT,0.6,Normal
2023-10-02 00:44:27.733386669,242.43.182.62,7.47.204.217,17186,53,2048,257,18,UDP,SYN,0.26,Botnet
2023-10-01 23:25:06.855342767,179.97.106.246,68.217.130.48,45080,22,2048,87,23,ICMP,DELETE,0.43,Normal
2023-10-01 12:05:41.297064853,89.224.28.5,237.21.18.66,60568,443,64,227,11,ICMP,PUT,0.2,DDoS
2023-10-01 21:53:09.939496974,95.115.128.160,210.223.245.191,29943,25,4096,444,1,SCTP,POST,0.2,Normal
2023-10-02 11:43:00.429021451,101.29.134.121,245.133.136.130,23785,8080,512,499,22,UDP,GET,0.58,DDoS
2023-10-01 23:14:57.704885244,41.237.124.211,138.158.51.152,65445,21,64,148,2,UDP,GET,0.77,Normal
2023-10-01 18:29:10.767538376,218.16.61.212,164.43.138.75,64483,5432,128,499,11,SCTP,PATCH,0.81,Normal
2023-10-02 11:12:32.977648882,247.73.18.177,92.30.219.107,45660,3389,128,305,26,TCP,GET,0.59,Normal
2023-10-02 09:23:23.530176508,32.245.160.221,251.26.40.10,59291,53,256,498,28,TCP,GET,0.91,DDoS
2023-10-02 10:55:33.406670333,124.90.156.198,44.189.37.199,4218,995,128,443,2,ICMP,PUT,0.77,DDoS
2023-10-01 17:26:32.179608980,171.215.128.11,45.192.178.243,61377,443,128,375,25,SCTP,SYN,0.65,Normal
2023-10-02 03:07:57.923896194,153.1.204.61,68.128.27.90,49277,110,512,161,25,ICMP,ACK,0.51,Normal
2023-10-02 08:47:53.663683184,238.149.97.40,44.82.178.40,35376,80,2048,89,8,SCTP,DELETE,0.29,Botnet
2023-10-01 20:48:21.745087254,179.170.234.104,149.218.172.249,12584,8080,768,470,23,UDP,DELETE,0.51,Botnet
2023-10-02 04:29:45.689284464,24.183.202.209,51.207.123.19,29371,5432,768,55,8,IGMP,DELETE,0.94,Botnet
2023-10-02 04:30:24.571228561,233.12.247.198,189.186.191.13,2340,143,768,115,29,SCTP,DELETE,0.23,Normal
2023-10-02 02:54:12.762638131,213.216.135.247,4.241.128.234,9695,139,512,93,18,UDP,PUT,0.61,Normal
2023-10-01 23:58:48.716435821,239.235.155.114,225.12.177.37,59715,21,256,396,8,TCP,SYN,0.48,Normal
2023-10-02 08:00:56.882844142,91.247.152.46,77.163.20.107,35829,110,256,111,14,SCTP,SYN,0.72,Normal
2023-10-01 22:00:43.562178108,33.231.89.205,129.254.204.10,54441,254,512,309,17,IGMP,PUT,0.68,DDoS
2023-10-02 04:56:11.208560428,219.198.201.202,115.38.169.234,28026,3389,768,490,5,TCP,ACK,0.13,Botnet
2023-10-02 02:48:14.184709235,29.195.235.1,184.97.247.169,39525,443,768,435,9,SCTP,GET,0.67,DDoS
2023-10-01 14:26:27.319365968,159.193.198.51,238.37.163.249,24041,80,64,363,21,ICMP,POST,0.74,Normal
2023-10-02 06:24:10.512525626,33.115.67.247,238.187.206.99,2548,53,4096,92,3,UDP,POST,0.8,Normal
2023-10-01 19:50:28.291414570,193.114.70.4,42.66.84.73,28761,21,128,149,15,ICMP,PATCH,0.35,Normal
2023-10-01 15:43:29.950497524,81.209.142.15,20.152.4.211,49019,443,128,301,23,SCTP,PUT,0.27,Botnet
2023-10-02 06:53:33.160658032,86.245.33.91,209.149.132.90,19497,8081,2048,98,27,IGMP,SYN,0.4,Normal
2023-10-01 14:02:11.406570328,226.4.21.133,62.252.6.117,63476,80,2048,291,29,TCP,SYN,0.35,Normal
2023-10-02 05:49:10.887544377,228.214.3.182,144.175.90.84,51578,110,64,170,14,ICMP,SYN,0.37,Normal
2023-10-02 08:11:57.875893794,249.56.249.195,202.81.76.234,40317,21,512,67,1,TCP,POST,0.89,Normal
2023-10-01 17:27:45.623281164,98.126.205.164,223.151.59.38,24561,443,2048,344,4,IGMP,PUT,0.06,Normal
2023-10-02 08:42:38.287914395,18.98.43.25,254.196.90.230,10099,80,4096,333,24,ICMP,PUT,0.54,Normal
2023-10-01 19:21:05.643282164,38.1.164.95,103.91.14.154,35958,443,1024,312,15,UDP,DELETE,0.88,Normal
2023-10-01 17:17:14.871743587,212.25.46.72,117.239.26.115,29697,110,768,182,16,UDP,PATCH,0.79,Normal
2023-10-02 11:36:14.328716435,1.87.139.2,139.27.89.161,10159,23,512,199,6,UDP,DELETE,0.09,Botnet
2023-10-02 03:56:08.148407420,125.129.117.16,113.27.72.106,9575,22,512,454,27,SCTP,PUT,0.58,DDoS
2023-10-02 05:01:48.185409270,218.6.180.105,170.105.208.210,58003,143,512,387,20,IGMP,PUT,0.36,Normal
2023-10-01 18:55:01.725086254,112.43.63.73,72.217.137.144,61715,25,256,126,5,TCP,PUT,0.17,DDoS
2023-10-02 05:38:27.175358767,251.23.237.54,151.184.202.192,57998,3389,4096,352,20,ICMP,SYN,0.87,Botnet
2023-10-02 07:52:57.338866943,180.113.110.85,3.185.137.120,41503,254,64,183,26,ICMP,GET,0.31,DDoS
2023-10-02 10:30:17.010850542,182.175.32.121,4.49.145.212,46040,8080,1024,418,21,ICMP,SYN,0.37,Normal
2023-10-01 21:17:40.073003650,253.179.117.204,182.37.91.94,52758,80,64,312,21,ICMP,SYN,0.14,Normal
2023-10-01 21:50:51.692584629,221.254.16.100,205.171.97.188,9883,3389,1024,161,29,UDP,SYN,0.82,Botnet
2023-10-02 10:03:25.570278513,53.3.133.140,122.186.117.215,47444,995,64,433,1,TCP,PATCH,0.98,DDoS
2023-10-01 15:28:18.384919245,213.91.17.90,87.78.14.88,19966,3306,128,323,18,ICMP,PATCH,0.29,Normal
2023-10-01 13:03:08.829441472,87.217.127.127,152.145.46.19,6665,8080,2048,347,22,ICMP,DELETE,0.99,DDoS
2023-10-02 03:53:11.019550977,173.237.148.9,228.126.74.212,28029,80,256,107,12,TCP,ACK,0.67,Normal
2023-10-02 01:34:34.603730186,193.94.151.192,148.221.32.119,39843,995,256,472,9,ICMP,PUT,0.14,Normal
2023-10-02 05:11:48.695434771,134.57.23.189,183.230.253.190,38848,254,64,60,27,IGMP,SYN,0.09,Normal
2023-10-02 06:49:09.627481374,196.247.186.14,54.53.116.170,3990,139,256,187,3,SCTP,PATCH,0.16,Normal
2023-10-01 23:22:22.687134356,222.184.96.54,244.151.2.152,28241,53,2048,125,25,SCTP,SYN,0.36,Normal
2023-10-02 06:51:40.835041752,121.162.126.174,198.140.223.187,60698,22,2048,114,19,TCP,POST,0.03,Normal
2023-10-01 20:44:11.172558627,225.94.193.103,217.136.162.187,11474,254,2048,240,7,SCTP,PATCH,0.66,DDoS
2023-10-01 17:02:20.587029351,106.143.79.197,11.49.19.106,24797,143,128,380,11,IGMP,DELETE,0.89,Normal
2023-10-01 20:16:40.850042502,26.61.50.198,78.160.228.47,23931,443,1024,273,21,SCTP,ACK,0.85,Normal
2023-10-02 04:43:17.889894494,89.91.94.19,90.216.81.153,41787,143,64,327,24,IGMP,SYN,0.62,Normal
2023-10-02 06:00:24.841242062,167.253.95.2,37.215.242.236,51936,21,128,275,16,ICMP,DELETE,0.92,Normal
2023-10-01 19:25:46.457322866,165.203.218.69,236.128.46.191,63834,22,64,62,18,SCTP,DELETE,0.06,DDoS
2023-10-01 23:30:39.511975598,49.37.3.9,223.44.58.192,44766,21,128,257,8,SCTP,SYN,0.97,DDoS
2023-10-02 06:09:29.188459422,65.130.57.252,212.154.127.232,29398,443,1024,462,27,SCTP,DELETE,0.11,Normal
2023-10-01 15:15:38.026901345,212.39.14.177,227.39.5.232,12184,110,4096,382,18,UDP,ACK,0.18,Normal
2023-10-01 23:40:22.741137056,129.225.236.31,6.31.8.72,35788,5432,512,485,13,SCTP,GET,0.37,Botnet
2023-10-01 14:59:17.337866893,49.232.140.149,86.162.218.226,20732,143,256,470,8,SCTP,ACK,0.48,Normal
2023-10-01 23:35:50.567528376,32.205.165.250,205.1.143.183,22026,995,1024,296,22,UDP,SYN,0.65,Normal
2023-10-01 22:28:39.805990299,99.4.193.213,253.130.147.229,10286,23,4096,245,5,UDP,POST,0.17,Normal
2023-10-01 12:09:25.948297414,74.198.98.224,65.137.105.192,13972,143,512,113,16,UDP,POST,0.55,Normal
2023-10-02 09:19:25.918295914,177.248.155.218,158.248.250.14,11734,8081,4096,482,1,UDP,ACK,0.75,DDoS
2023-10-01 16:44:16.212810640,105.38.23.138,219.56.71.179,20123,8080,128,173,11,UDP,POST,0.01,Normal
2023-10-02 10:31:00.213010650,8.175.58.121,252.102.2.218,42152,25,512,418,6,SCTP,DELETE,0.34,Normal
2023-10-02 03:11:03.693184659,104.112.192.228,193.201.123.160,50631,995,2048,313,21,IGMP,DELETE,0.54,Normal
2023-10-02 09:17:55.193759687,253.198.49.43,60.58.74.10,47390,25,768,195,2,UDP,PUT,0.83,Botnet
2023-10-01 21:07:00.681034051,250.227.205.83,59.127.220.238,50332,8080,64,461,13,UDP,PATCH,0.42,Normal
2023-10-02 08:09:35.308765438,164.235.71.175,128.179.155.43,36544,23,1024,257,13,IGMP,DELETE,0.68,Normal
2023-10-02 01:33:42.761138056,61.103.138.219,128.97.23.51,3332,995,64,201,22,ICMP,SYN,0.34,DDoS
2023-10-02 10:40:39.121956097,139.1.141.101,157.178.90.215,4651,254,2048,325,3,TCP,PUT,0.89,DDoS
2023-10-02 02:02:13.566678333,99.213.188.158,66.254.241.239,12906,25,64,451,8,IGMP,PUT,0.42,DDoS
2023-10-01 23:54:51.104555227,147.230.196.118,182.219.212.237,5918,445,128,265,28,UDP,PATCH,0.21,Normal
2023-10-02 10:48:17.064853242,191.143.201.126,126.156.64.219,6023,53,2048,167,28,IGMP,ACK,0.45,Botnet
2023-10-02 09:45:08.235411770,100.160.172.9,242.205.33.92,34815,443,1024,395,10,IGMP,PATCH,0.92,Normal
2023-10-02 11:35:09.525476273,63.155.209.213,101.14.32.117,39405,139,4096,203,11,UDP,POST,0.44,Botnet
2023-10-02 10:03:38.530926546,201.145.129.187,31.172.71.175,55395,25,64,316,22,UDP,PATCH,0.66,Normal
2023-10-01 16:06:45.380269013,171.98.8.194,48.122.206.12,19683,3306,2048,454,20,SCTP,PATCH,0.47,Normal
2023-10-01 12:59:54.419720986,210.14.186.78,116.198.225.229,7490,110,64,74,7,IGMP,ACK,0.53,Normal
2023-10-02 05:52:55.538776938,251.6.50.165,142.18.68.226,38587,445,256,449,10,ICMP,ACK,0.76,Normal
2023-10-02 01:29:40.829041452,250.153.82.181,136.5.181.221,12406,8080,4096,54,6,SCTP,POST,0.87,Normal
2023-10-01 17:59:22.198109905,215.207.140.58,16.127.213.160,35512,80,128,67,26,UDP,POST,0.63,Normal
2023-10-02 02:19:52.019600980,123.146.220.199,99.36.164.48,25968,995,1024,194,27,UDP,POST,0.15,Normal
2023-10-02 08:36:56.990849542,56.67.124.233,65.179.84.61,5130,23,64,288,23,TCP,PUT,0.21,Botnet
2023-10-02 03:27:02.781139056,153.125.212.246,171.253.221.151,19560,25,128,409,23,UDP,ACK,0.61,Botnet
2023-10-02 02:23:15.069753487,112.64.3.139,224.14.15.39,41792,53,1024,127,28,TCP,PATCH,0.46,Normal
2023-10-02 11:57:07.191359567,34.70.61.13,122.101.125.137,14586,995,64,187,15,TCP,SYN,0.81,Normal
2023-10-01 15:18:26.515325766,97.49.163.166,182.83.231.17,40811,80,4096,235,12,ICMP,ACK,0.08,Normal
2023-10-02 02:00:55.802790139,234.88.170.70,243.112.239.172,10354,21,64,409,17,IGMP,SYN,0.48,Normal
2023-10-02 00:59:39.298964948,71.38.61.226,135.202.127.127,45516,21,2048,149,9,ICMP,PUT,0.37,Normal
2023-10-02 02:56:31.009550477,234.230.174.40,96.254.147.230,46129,21,64,327,26,TCP,PATCH,0.79,Normal
2023-10-01 18:59:25.258262913,73.124.199.169,136.244.68.58,5272,25,4096,246,1,ICMP,PATCH,0.75,Botnet
2023-10-01 21:19:10.797539876,217.203.242.152,26.222.48.110,41788,21,128,457,29,TCP,POST,0.21,Normal
2023-10-02 06:16:45.530276513,105.29.225.156,145.11.109.62,3356,139,2048,158,8,ICMP,PUT,0.84,Normal
2023-10-02 11:20:36.841842092,29.28.253.38,47.167.135.184,31062,3306,256,183,23,SCTP,PATCH,0.3,Normal
2023-10-01 15:04:58.634931746,178.116.76.160,126.159.207.127,9529,53,2048,162,13,UDP,PATCH,0.99,Normal
2023-10-02 09:17:07.671383569,41.167.5.250,249.103.13.148,42890,80,256,376,27,IGMP,GET,0.18,Normal
2023-10-02 07:01:37.024851242,184.158.175.186,236.132.246.201,40385,21,4096,98,23,UDP,PUT,0.25,Normal
2023-10-02 08:48:10.944547227,234.225.126.24,203.207.248.96,25712,3306,4096,411,10,UDP,ACK,0.32,Normal
2023-10-02 06:29:25.888294414,55.243.91.137,48.153.20.232,29090,139,128,338,5,SCTP,DELETE,0.18,Normal
2023-10-02 11:50:47.012350617,239.226.199.24,253.49.47.117,28798,139,512,296,22,UDP,ACK,0.44,Normal
2023-10-01 17:48:55.766788339,232.9.151.150,237.190.59.125,55389,443,64,52,4,IGMP,DELETE,0.77,Normal
2023-10-01 21:10:23.731186559,171.57.122.201,40.215.16.177,5630,80,768,392,29,SCTP,DELETE,0.27,Botnet
2023-10-01 16:17:07.491374568,52.239.74.247,127.80.39.75,58409,22,768,151,25,TCP,PATCH,0.78,Botnet
2023-10-01 21:44:40.154007700,207.214.227.82,111.170.31.22,64211,110,1024,193,25,TCP,GET,0.13,Normal
2023-10-02 10:40:47.762388119,254.236.167.184,34.120.87.99,17689,53,128,160,27,ICMP,ACK,0.85,Botnet
2023-10-01 22:05:28.696434821,129.175.70.201,157.123.61.210,50202,443,4096,97,21,IGMP,ACK,0.87,Normal
2023-10-01 21:40:20.941047052,146.158.197.197,174.62.176.68,8583,80,128,216,8,UDP,PATCH,0.2,Normal
2023-10-01 16:07:41.543077153,244.217.230.105,34.140.120.192,37066,21,64,470,2,TCP,ACK,0.21,Normal
2023-10-01 22:27:39.322966148,230.101.210.210,81.246.85.240,28413,22,768,438,12,SCTP,DELETE,0.16,Normal
2023-10-01 13:26:41.540077003,162.30.135.185,198.81.126.105,24745,25,128,403,17,TCP,SYN,0.25,Normal
2023-10-02 02:58:19.014950747,11.161.109.179,147.95.107.214,2894,22,768,165,1,SCTP,SYN,0.34,Normal
2023-10-01 16:35:03.225161258,6.45.218.254,20.201.33.21,18538,8080,4096,309,14,TCP,DELETE,0.99,Normal
2023-10-01 13:29:12.747637381,211.150.217.114,233.242.71.20,37833,8080,4096,282,25,IGMP,PATCH,0.24,Normal
2023-10-01 19:11:22.414120706,24.30.6.197,252.240.241.199,48939,8080,256,255,26,IGMP,DELETE,0.07,Normal
2023-10-01 17:31:51.875593779,38.89.164.212,132.142.83.249,6817,25,128,294,22,TCP,POST,0.42,Normal
2023-10-02 08:19:48.779438971,35.119.248.185,15.14.243.141,38398,21,2048,356,17,SCTP,PATCH,0.47,Normal
2023-10-01 22:28:57.086854342,107.38.127.230,212.30.168.186,49633,21,2048,215,7,UDP,DELETE,0.59,Normal
2023-10-01 20:17:11.091554577,50.129.27.131,88.45.251.115,20871,443,128,257,22,UDP,GET,0.6,Botnet
2023-10-01 20:29:51.449572478,98.94.181.34,133.251.6.154,5302,25,128,182,8,UDP,SYN,0.74,Normal
2023-10-01 15:06:50.960548027,170.195.233.72,218.10.92.107,3187,22,768,433,15,TCP,DELETE,0.39,Botnet
2023-10-02 09:39:31.258562928,196.204.11.17,131.52.252.71,57061,3306,64,215,2,IGMP,PATCH,0.8,DDoS
2023-10-01 13:10:51.092554627,8.10.47.101,46.250.22.33,64799,25,128,482,17,ICMP,SYN,0.4,Normal
2023-10-02 05:08:47.246362318,245.77.70.206,240.153.133.123,43847,445,512,363,1,IGMP,GET,0.46,Botnet
2023-10-02 00:27:54.083704185,2.128.130.145,198.166.225.24,22331,443,4096,116,18,IGMP,ACK,0.07,DDoS
2023-10-02 04:31:12.093604680,157.241.209.192,127.191.139.66,39223,22,64,234,10,UDP,DELETE,0.48,Botnet
2023-10-02 06:10:25.351267563,60.80.41.35,236.189.97.56,36181,25,2048,335,29,TCP,PUT,0.54,Normal
2023-10-02 00:16:44.450222511,60.151.148.93,251.161.29.225,53543,8080,512,284,15,TCP,PUT,0.57,Normal
2023-10-02 00:29:33.448672433,34.223.54.219,154.44.92.20,61411,254,512,389,5,ICMP,DELETE,0.87,DDoS
2023-10-01 12:01:52.325616280,241.254.129.208,41.192.93.159,20807,25,2048,490,27,SCTP,SYN,0.17,Normal
2023-10-01 21:29:58.829941497,195.191.56.60,65.250.231.158,51820,8081,2048,342,6,ICMP,GET,0.79,DDoS
2023-10-02 11:40:55.142757137,228.153.234.49,190.153.176.50,19113,25,768,257,20,UDP,POST,0.02,Normal
2023-10-02 03:33:01.359067953,80.29.114.215,199.75.183.178,51019,3306,64,441,5,SCTP,DELETE,0.18,Normal
2023-10-01 15:23:33.250662533,63.213.25.70,99.201.137.111,8674,995,64,275,10,ICMP,SYN,0.45,Normal
2023-10-02 10:43:36.250812540,104.117.191.94,221.110.155.112,40359,21,1024,445,26,SCTP,GET,0.84,Normal
2023-10-01 17:10:20.131006550,40.88.200.43,210.35.54.23,1976,21,512,384,13,SCTP,POST,0.01,Normal
2023-10-01 16:58:18.654932746,100.14.89.231,117.144.222.248,32875,21,768,298,16,IGMP,GET,0.32,Normal
2023-10-02 05:38:40.136006800,53.226.218.17,217.52.61.39,59477,23,768,478,23,UDP,POST,0.39,Normal
2023-10-01 20:17:37.012850642,188.157.233.207,96.114.106.17,10733,443,4096,148,13,IGMP,ACK,0.71,Normal
2023-10-01 17:50:09.210460523,79.39.31.238,3.16.224.42,21619,443,2048,210,1,IGMP,POST,0.43,Normal
2023-10-02 07:12:12.096604830,2.154.98.17,179.101.42.75,21165,25,1024,471,11,IGMP,SYN,0.32,Normal
2023-10-01 17:07:01.401070053,82.1.131.95,189.195.53.177,28051,5432,512,384,8,IGMP,ACK,0.36,Normal
2023-10-02 04:44:18.372918645,196.83.141.157,235.175.167.214,42759,25,128,150,11,TCP,PUT,0.59,Normal
2023-10-02 07:58:17.034851742,60.122.18.93,238.4.109.240,40959,22,128,415,20,SCTP,PUT,0.8,DDoS
2023-10-01 13:53:11.379568978,128.138.51.32,38.238.56.245,1320,3389,768,410,16,ICMP,DELETE,0.78,Botnet
2023-10-01 12:26:16.878843942,46.171.217.52,78.246.27.130,2967,254,4096,177,23,UDP,ACK,0.4,Normal
2023-10-01 12:28:26.485324266,146.55.150.185,233.91.51.104,30762,8081,768,394,18,ICMP,GET,0.24,Normal
2023-10-02 01:57:37.072853642,5.96.209.14,173.236.60.122,49100,3389,64,103,16,TCP,GET,0.92,Normal
2023-10-01 18:03:45.731286564,186.153.87.190,98.84.182.48,30508,21,64,97,12,UDP,GET,0.77,DDoS
2023-10-02 07:53:31.900595029,149.99.50.245,251.100.116.223,59110,21,256,232,1,UDP,PUT,0.23,DDoS
2023-10-01 16:15:15.165758287,77.253.23.233,248.241.169.143,1030,8081,768,346,4,ICMP,SYN,0.56,Botnet
2023-10-01 23:06:45.200260013,173.57.101.183,2.171.15.222,18736,445,1024,89,16,ICMP,POST,0.69,Normal
2023-10-01 13:57:47.873393669,136.4.232.48,97.134.163.23,44552,143,256,135,3,SCTP,PUT,0.58,Normal
2023-10-02 05:26:30.019500975,37.71.244.52,183.136.44.161,18355,443,4096,258,12,IGMP,SYN,0.02,Normal
2023-10-02 04:27:05.841292064,51.44.28.158,10.49.145.237,1435,143,512,237,24,SCTP,DELETE,0.52,Normal
2023-10-01 20:59:01.137056852,162.95.7.110,195.0.247.7,27033,139,128,155,19,IGMP,POST,0.08,Normal
2023-10-02 02:14:10.722536126,81.143.211.106,154.135.107.165,7628,443,512,173,10,UDP,GET,0.91,Normal
2023-10-01 12:47:09.741487074,249.160.210.176,222.0.160.132,50292,25,4096,370,23,ICMP,GET,0.26,Normal
2023-10-01 19:33:41.681084054,134.129.98.250,189.189.94.82,26894,443,2048,209,18,UDP,PUT,0.59,Normal
2023-10-01 16:41:06.123306165,239.62.145.169,154.0.52.107,64252,110,4096,53,8,IGMP,PATCH,0.85,Normal
2023-10-01 23:08:02.964148207,166.119.10.187,14.19.207.223,47653,80,1024,154,7,SCTP,PATCH,0.44,Normal
2023-10-01 15:18:30.835541777,50.198.143.19,138.134.54.210,59313,139,256,277,28,IGMP,POST,0.32,Normal
2023-10-02 00:57:59.933996699,230.188.242.16,31.181.103.244,57996,25,256,422,24,UDP,DELETE,0.23,Normal
2023-10-02 10:13:39.040952047,88.214.134.88,102.124.140.196,35091,8081,2048,447,11,UDP,ACK,0.42,Normal
2023-10-01 23:31:09.753487674,112.104.78.79,43.66.254.14,31578,143,1024,455,29,IGMP,PATCH,0.57,Normal
2023-10-02 00:18:06.534326716,13.200.199.120,107.205.232.208,55906,445,768,496,6,UDP,SYN,0.03,Normal
2023-10-01 13:39:34.858742937,70.234.117.237,157.231.195.4,2035,443,2048,58,13,IGMP,POST,0.7,Normal
2023-10-01 18:50:25.231261563,78.235.68.228,83.236.172.1,49812,25,1024,108,26,IGMP,PUT,0.42,Normal
2023-10-02 07:06:56.720836041,143.179.78.207,24.207.35.68,37526,143,128,246,22,TCP,SYN,0.59,Normal
2023-10-02 01:04:24.433221661,153.118.23.160,134.8.110.12,10535,443,768,338,12,UDP,GET,0.24,Normal
2023-10-02 10:57:47.333366668,159.231.75.252,168.101.103.126,14350,80,128,453,4,SCTP,POST,0.51,DDoS
2023-10-02 09:10:30.211510575,168.9.164.96,122.209.2.153,61440,139,128,91,10,ICMP,PATCH,0.09,Normal
2023-10-02 01:49:46.169308465,67.10.90.38,137.159.112.87,9765,22,256,283,25,UDP,POST,0.73,Normal
2023-10-02 00:47:07.581379068,92.168.55.102,238.216.124.27,37259,995,512,407,18,ICMP,POST,0.24,Normal
2023-10-02 09:37:38.932946647,156.134.129.172,50.148.165.186,21518,110,1024,166,16,TCP,SYN,0.11,Botnet
2023-10-02 00:08:36.265813290,58.133.180.47,46.233.138.66,1339,21,768,346,13,IGMP,GET,0.29,Normal
2023-10-02 08:35:34.906745337,62.44.35.214,110.145.204.39,6512,995,256,129,11,IGMP,GET,0.53,Botnet
2023-10-01 20:25:36.556827841,214.164.188.38,215.12.245.66,53113,445,4096,287,3,ICMP,POST,0.55,Normal
2023-10-01 23:52:37.177858892,85.164.0.55,132.185.143.84,46383,22,768,444,18,TCP,POST,0.35,Normal
2023-10-02 01:48:06.804340217,209.125.24.187,137.20.1.13,58217,25,128,98,4,IGMP,DELETE,0.25,Normal
2023-10-02 07:26:05.898294914,216.39.181.3,79.117.41.214,49408,53,1024,405,20,TCP,DELETE,0.72,Normal
2023-10-02 11:05:51.197559878,160.93.186.32,41.41.128.233,56532,25,512,410,27,UDP,ACK,0.85,DDoS
2023-10-02 07:58:29.995499774,190.91.2.147,125.78.126.248,34953,22,512,99,29,UDP,PATCH,0.16,Normal
2023-10-02 03:18:11.394569728,155.136.235.199,120.115.27.242,27017,3389,64,82,15,UDP,SYN,0.31,Normal
2023-10-01 23:45:07.875393769,8.156.15.219,242.202.99.46,56357,25,64,388,22,IGMP,ACK,0.4,Normal
2023-10-02 11:17:31.072553627,186.121.209.1,56.151.215.45,7040,143,512,64,29,UDP,ACK,0.6,Normal
2023-10-01 15:47:18.921946097,11.175.61.58,186.166.48.99,30975,23,64,473,8,ICMP,DELETE,0.77,DDoS
2023-10-01 17:21:55.685784289,116.232.90.74,58.141.32.103,60835,139,128,112,9,UDP,ACK,0.92,Normal
2023-10-02 09:09:59.969998499,34.61.113.206,132.194.229.95,50939,8081,128,122,18,IGMP,ACK,0.75,Botnet
2023-10-01 13:19:42.479123956,178.35.64.138,242.230.237.205,39577,8081,768,187,1,UDP,ACK,0.25,DDoS
2023-10-02 10:03:47.171358567,22.227.192.59,85.235.124.167,44924,25,768,471,19,UDP,SYN,0.7,Normal
2023-10-02 11:32:03.756187809,233.215.58.181,78.24.194.3,28751,8081,64,52,25,SCTP,GET,0.96,Normal
2023-10-01 23:44:20.353017650,21.52.138.211,72.63.1.5,60757,21,512,283,8,ICMP,SYN,0.87,DDoS
2023-10-01 17:08:40.766038301,43.108.198.79,86.16.161.106,56723,8081,4096,311,12,ICMP,ACK,0.88,DDoS
2023-10-02 04:28:14.964748237,164.197.119.237,211.64.38.180,64217,25,768,363,6,SCTP,PUT,0.65,DDoS
2023-10-02 08:39:28.198409920,232.163.127.104,113.19.142.218,20994,25,256,338,8,ICMP,ACK,0.94,DDoS
2023-10-01 14:00:27.721386069,164.2.6.250,152.9.188.236,45344,25,1024,295,2,SCTP,SYN,0.12,Normal
2023-10-02 07:17:10.191509575,149.37.212.27,97.245.36.193,42235,3306,768,120,8,IGMP,POST,0.47,Normal
2023-10-02 04:07:30.742537126,9.172.254.169,75.5.193.118,21670,80,64,341,7,UDP,GET,0.25,DDoS
2023-10-02 02:53:51.161558077,110.126.78.133,107.178.160.96,49432,3389,512,60,1,ICMP,ACK,0.0,Normal
2023-10-02 05:59:32.998649932,12.117.190.28,191.105.193.190,1370,8080,256,445,20,ICMP,PATCH,0.8,Normal
2023-10-02 04:37:19.311965598,200.241.124.147,162.174.46.19,38963,3306,2048,154,5,SCTP,PATCH,0.54,Normal
2023-10-02 04:26:05.358267913,202.201.164.200,95.75.243.142,25667,21,1024,149,12,SCTP,PATCH,0.16,DDoS
2023-10-02 06:00:37.801890094,245.84.26.100,121.81.76.47,26746,3389,768,117,3,ICMP,ACK,0.35,Normal
2023-10-01 18:31:11.733586679,61.237.167.241,219.185.139.132,1978,8080,64,130,4,IGMP,SYN,0.79,Normal
2023-10-02 10:44:28.093404670,55.250.202.232,236.2.104.141,12050,5432,256,403,3,IGMP,DELETE,0.08,Normal
